Global Accuracy,Client 1 Accuracy,Client 2 Accuracy,Client 3 Accuracy,Client 4 Accuracy,Client 5 Accuracy,Client 6 Accuracy,Client 7 Accuracy,Client 8 Accuracy,Client 9 Accuracy,Client 10 Accuracy,Client 11 Accuracy,Client 12 Accuracy,Client 13 Accuracy,Client 14 Accuracy,Client 15 Accuracy,Client 16 Accuracy,Client 17 Accuracy,Client 18 Accuracy,Client 19 Accuracy,Client 20 Accuracy,Client 21 Accuracy,Client 22 Accuracy,Client 23 Accuracy,Client 24 Accuracy,Client 25 Accuracy,Client 26 Accuracy,Client 27 Accuracy,Client 28 Accuracy,Client 29 Accuracy,Client 30 Accuracy,Trial,Max Iter
0.996734693877551,0.9942857142857143,0.9955102040816326,0.9946938775510205,0.9942857142857143,0.9938775510204082,0.9959183673469387,0.9946938775510205,0.9955102040816326,0.9942857142857143,0.9955102040816326,0.9918367346938776,0.9955102040816326,0.9951020408163266,0.9955102040816326,0.9938775510204082,0.9946938775510205,0.9959183673469387,0.996734693877551,0.993061224489796,0.9946938775510205,0.9955102040816326,0.9955102040816326,0.9963265306122449,0.9946938775510205,0.9942857142857143,0.9951020408163266,0.9942857142857143,0.9938775510204082,0.9963265306122449,0.9946938775510205,1,100
0.9975510204081632,0.9979591836734694,0.9918367346938776,0.9946938775510205,0.9963265306122449,0.9946938775510205,0.9946938775510205,0.9951020408163266,0.9963265306122449,0.996734693877551,0.996734693877551,0.9963265306122449,0.9959183673469387,0.9951020408163266,0.9946938775510205,0.9942857142857143,0.9959183673469387,0.9951020408163266,0.9959183673469387,0.9926530612244898,0.9975510204081632,0.9971428571428571,0.9959183673469387,0.9946938775510205,0.9959183673469387,0.9942857142857143,0.9942857142857143,0.9975510204081632,0.9946938775510205,0.996734693877551,0.993061224489796,2,100
0.9983673469387755,0.9922448979591837,0.9946938775510205,0.9955102040816326,0.9942857142857143,0.9951020408163266,0.9955102040816326,0.9946938775510205,0.9955102040816326,0.9959183673469387,0.9971428571428571,0.9946938775510205,0.9951020408163266,0.9951020408163266,0.9938775510204082,0.996734693877551,0.9951020408163266,0.9963265306122449,0.9955102040816326,0.9942857142857143,0.9955102040816326,0.9951020408163266,0.9971428571428571,0.9971428571428571,0.9922448979591837,0.9942857142857143,0.9946938775510205,0.9955102040816326,0.9971428571428571,0.9951020408163266,0.9951020408163266,3,100
0.9971428571428571,0.9946938775510205,0.9963265306122449,0.9946938775510205,0.9918367346938776,0.9934693877551021,0.9938775510204082,0.9934693877551021,0.993061224489796,0.9946938775510205,0.9942857142857143,0.9951020408163266,0.993061224489796,0.9938775510204082,0.9942857142857143,0.9926530612244898,0.9959183673469387,0.9975510204081632,0.9934693877551021,0.9934693877551021,0.9951020408163266,0.9914285714285714,0.9942857142857143,0.9942857142857143,0.9959183673469387,0.9926530612244898,0.9934693877551021,0.9938775510204082,0.9893877551020408,0.993061224489796,0.9942857142857143,4,100
0.9987755102040816,0.996734693877551,0.9975510204081632,0.9926530612244898,0.9971428571428571,0.9938775510204082,0.9975510204081632,0.996734693877551,0.9979591836734694,0.996734693877551,0.9959183673469387,0.996734693877551,0.9942857142857143,0.9963265306122449,0.9942857142857143,0.9963265306122449,0.9946938775510205,0.9959183673469387,0.9946938775510205,0.9975510204081632,0.9942857142857143,0.9979591836734694,0.9934693877551021,0.9971428571428571,0.993061224489796,0.9963265306122449,0.9942857142857143,0.9975510204081632,0.9979591836734694,0.9963265306122449,0.9946938775510205,5,100
0.9983673469387755,0.9963265306122449,0.9951020408163266,0.9946938775510205,0.9938775510204082,0.9934693877551021,0.9963265306122449,0.9938775510204082,0.9959183673469387,0.996734693877551,0.9951020408163266,0.9934693877551021,0.9975510204081632,0.9971428571428571,0.9963265306122449,0.9955102040816326,0.9942857142857143,0.9971428571428571,0.9955102040816326,0.9963265306122449,0.996734693877551,0.9955102040816326,0.9955102040816326,0.9963265306122449,0.9926530612244898,0.9951020408163266,0.9959183673469387,0.993061224489796,0.9951020408163266,0.9951020408163266,0.9963265306122449,6,100
0.9951020408163266,0.9955102040816326,0.9934693877551021,0.9934693877551021,0.9934693877551021,0.9918367346938776,0.9942857142857143,0.9946938775510205,0.9955102040816326,0.9926530612244898,0.993061224489796,0.9946938775510205,0.9951020408163266,0.993061224489796,0.9946938775510205,0.9951020408163266,0.9938775510204082,0.993061224489796,0.993061224489796,0.9922448979591837,0.9918367346938776,0.9922448979591837,0.9918367346938776,0.9934693877551021,0.9942857142857143,0.9963265306122449,0.9951020408163266,0.993061224489796,0.9926530612244898,0.9946938775510205,0.9926530612244898,7,100
0.9983673469387755,0.9918367346938776,0.9963265306122449,0.9942857142857143,0.9934693877551021,0.9959183673469387,0.9983673469387755,0.9938775510204082,0.9951020408163266,0.9971428571428571,0.9942857142857143,0.9959183673469387,0.9938775510204082,0.9955102040816326,0.9955102040816326,0.9959183673469387,0.9951020408163266,0.9942857142857143,0.9942857142857143,0.9963265306122449,0.9942857142857143,0.9946938775510205,0.9926530612244898,0.993061224489796,0.996734693877551,0.9946938775510205,0.9955102040816326,0.9942857142857143,0.9951020408163266,0.9938775510204082,0.9983673469387755,8,100
0.9983673469387755,0.9975510204081632,0.9959183673469387,0.9959183673469387,0.9963265306122449,0.9934693877551021,0.9955102040816326,0.9971428571428571,0.9942857142857143,0.9975510204081632,0.9963265306122449,0.9955102040816326,0.9987755102040816,0.9926530612244898,0.996734693877551,0.9951020408163266,0.993061224489796,0.993061224489796,0.9959183673469387,0.9922448979591837,0.996734693877551,0.993061224489796,0.9918367346938776,0.9955102040816326,0.9975510204081632,0.9938775510204082,0.9951020408163266,0.9959183673469387,0.9942857142857143,0.993061224489796,0.9971428571428571,9,100
0.996734693877551,0.9934693877551021,0.9934693877551021,0.9946938775510205,0.9942857142857143,0.9946938775510205,0.9942857142857143,0.9934693877551021,0.9955102040816326,0.9946938775510205,0.9934693877551021,0.9918367346938776,0.9951020408163266,0.9926530612244898,0.9938775510204082,0.9955102040816326,0.9922448979591837,0.9926530612244898,0.9946938775510205,0.9934693877551021,0.9938775510204082,0.9942857142857143,0.9934693877551021,0.9934693877551021,0.9959183673469387,0.9934693877551021,0.9922448979591837,0.9918367346938776,0.9914285714285714,0.9914285714285714,0.993061224489796,10,100
